id,run no.,batch_size,train_k,train_n,ch_conv,l_hidden,dropout,nan_mode,class_importance,lr,all_best_val_runs,all_test_runs
"train(n)[1600, 1200, 800, 40]__batch128_model[64, 64, 128][8, 32]_None_do[0.0, 0.6000000000000001]_lr[0.01]_multi",0,128.0,,"[1600, 1200, 800, 40]","[64, 64, 128]","[8, 32]","[0.0, 0.6000000000000001]",,"[0.1, 0.1, 0.4, 0.4]",0.01,"Metric(avg tss:  0.00, tss: 0.0,hss2: [   0.00    0.00    0.00    0.00] cm: [[0, 0, 1421, 0], [0, 0, 1139, 0], [0, 0, 693, 0], [0, 0, 36, 0]])","Metric(avg tss:  16.06, tss: [  24.14   -7.92   48.03   -0.00],hss2: [  12.83   -7.70    3.99   -0.00] cm: [[114022, 45389, 84609, 4], [11443, 4870, 30766, 1], [437, 190, 4492, 0], [3, 0, 404, 0]])"
"train(k)[1200, 1200, 800, 160]__batchNone_model[32, 16, 64][8, 32]_avg_do[0.2, 0.4]_lr[0.01]_multi",0,,"[1200, 1200, 800, 160]",,"[32, 16, 64]","[8, 32]","[0.2, 0.4]",avg,,0.01,"Metric(avg tss:  61.23, tss: [  68.17   49.35   74.96   52.42],hss2: [  70.18   50.41   66.18   60.27] cm: [[907, 257, 46, 1], [143, 753, 272, 9], [0, 59, 722, 19], [0, 0, 70, 80]])","Metric(avg tss:  7.61, tss: [   9.67  -27.97   53.51   -4.77],hss2: [   3.61  -14.20    5.26   -0.32] cm: [[31673, 155715, 71277, 15577], [1071, 14128, 35331, 179], [0, 774, 4915, 0], [0, 109, 436, 0]])"
"train(k)[1600, 900, 800, 120]__batchNone_model[64, 32, 16][32, 32]_None_do[0.6000000000000001, 0.4]_lr[0.01]_multi",0,,"[1600, 900, 800, 120]",,"[64, 32, 16]","[32, 32]","[0.6000000000000001, 0.4]",,"[0.1, 0.1, 0.4, 0.4]",0.01,"Metric(avg tss:  31.34, tss: [  61.49    8.28   55.58    0.00],hss2: [  62.56   10.57   38.61    0.00] cm: [[925, 111, 280, 0], [136, 115, 561, 0], [5, 13, 687, 0], [0, 0, 86, 0]])","Metric(avg tss:  29.94, tss: [  45.75    0.56   73.44    0.00],hss2: [  42.55    0.92   11.40    0.00] cm: [[212240, 525, 31259, 0], [21334, 362, 25384, 0], [352, 6, 4761, 0], [0, 0, 407, 0]])"
"train(n)[400, 1200, 400, 80]__batch128_model[16, 128, 16][8, 32]_0_do[0.2, 0.2]_lr[0.01]_multi",0,128.0,,"[400, 1200, 400, 80]","[16, 128, 16]","[8, 32]","[0.2, 0.2]",0,"[0.2, 0.2, 0.3, 0.3]",0.01,"Metric(avg tss:  54.05, tss: [  66.80   52.48   54.94   41.97],hss2: [  68.23   51.51   48.60   46.05] cm: [[267, 100, 5, 0], [84, 935, 208, 7], [1, 96, 279, 22], [0, 1, 42, 33]])","Metric(avg tss:  3.98, tss: [   5.28  -17.65   29.96   -1.68],hss2: [   1.88  -10.77    1.86   -0.30] cm: [[14809, 116436, 137480, 5517], [70, 12290, 38309, 40], [0, 905, 4784, 0], [0, 133, 412, 0]])"
"train(k)[800, 1200, 200, 120]__batch128_model[16, 16, 128][32, 32]_None_do[0.0, 0.0]_lr[0.01]_multi",0,128.0,"[800, 1200, 200, 120]",,"[16, 16, 128]","[32, 32]","[0.0, 0.0]",,"[0.2, 0.2, 0.3, 0.3]",0.01,"Metric(avg tss:  63.36, tss: [  59.03   49.13   53.61   91.68],hss2: [  61.69   49.10   42.66   84.78] cm: [[437, 195, 20, 1], [108, 837, 138, 13], [0, 55, 108, 10], [0, 2, 5, 92]])","Metric(avg tss:  46.57, tss: [  59.77   39.80   41.98   44.75],hss2: [  37.31   24.89   22.10   13.63] cm: [[160203, 80344, 3264, 213], [3069, 34265, 8698, 1048], [26, 1908, 2362, 823], [0, 54, 168, 185]])"
"train(n)[1200, 900, 400, 120]__batch128_model[128, 32, 16][32, 8]_avg_do[0.2, 0.4]_lr[0.01]_multi",0,128.0,,"[1200, 900, 400, 120]","[128, 32, 16]","[32, 8]","[0.2, 0.4]",avg,"[0.2, 0.2, 0.3, 0.3]",0.01,"Metric(avg tss:  50.80, tss: [  72.77   46.30   62.26   21.89],hss2: [  73.27   46.84   49.22   30.07] cm: [[981, 219, 17, 0], [110, 580, 221, 5], [0, 69, 286, 18], [0, 2, 86, 26]])","Metric(avg tss:  20.47, tss: [  28.43  -14.82   68.27    0.00],hss2: [  12.19   -7.40    9.94    0.00] cm: [[81841, 153869, 38532, 0], [803, 20418, 29488, 0], [0, 607, 5082, 0], [0, 30, 515, 0]])"
"train(n)[1600, 1200, 200, 160]__batch1024_model[32, 32, 32][64, 0]_0_do[0.4, 0.2]_lr[0.01]_multi",0,1024.0,,"[1600, 1200, 200, 160]","[32, 32, 32]","[64, 0]","[0.4, 0.2]",0,,0.01,"Metric(avg tss:  53.31, tss: [  69.31   58.64    6.24   79.06],hss2: [  69.26   55.71   10.25   62.72] cm: [[1205, 380, 0, 1], [105, 1042, 13, 59], [0, 118, 13, 59], [0, 23, 5, 137]])","Metric(avg tss:  43.94, tss: [  66.01   52.00    4.38   53.38],hss2: [  46.73   36.21    6.88    5.50] cm: [[209116, 62738, 257, 2131], [5811, 38362, 901, 5635], [22, 3412, 270, 1985], [0, 192, 46, 307]])"
"train(n)[400, 1200, 600, 160]__batch1024_model[64, 16, 16][16, 0]_0_do[0.6000000000000001, 0.2]_lr[0.01]_multi",0,1024.0,,"[400, 1200, 600, 160]","[64, 16, 16]","[16, 0]","[0.6000000000000001, 0.2]",0,"[0.1, 0.1, 0.4, 0.4]",0.01,"Metric(avg tss:  42.73, tss: [  60.70   31.90   43.54   34.79],hss2: [  65.20   31.54   33.85   40.69] cm: [[251, 123, 16, 0], [71, 610, 530, 8], [1, 79, 476, 41], [0, 5, 92, 57]])","Metric(avg tss:  38.14, tss: [  51.37   12.72   63.89   24.59],hss2: [  28.45    7.69   16.22   14.19] cm: [[155440, 105070, 13670, 62], [3012, 25619, 21455, 623], [14, 896, 4255, 524], [0, 55, 354, 136]])"
"train(k)[400, 600, 200, 80]__batch1024_model[128, 64, 128][32, 16]_None_do[0.6000000000000001, 0.2]_lr[0.01]_multi",0,1024.0,"[400, 600, 200, 80]",,"[128, 64, 128]","[32, 16]","[0.6000000000000001, 0.2]",,,0.01,"Metric(avg tss:  42.62, tss: [  54.44   27.63   23.11   65.32],hss2: [  52.81   27.72   25.91   32.17] cm: [[234, 80, 8, 7], [122, 294, 61, 67], [8, 64, 57, 53], [0, 5, 7, 41]])","Metric(avg tss:  43.94, tss: [  55.26   30.59   21.06   68.86],hss2: [  35.81   21.07   12.66    3.91] cm: [[164723, 69979, 4298, 5024], [6350, 27906, 6446, 6378], [87, 1524, 1267, 2241], [3, 81, 24, 299]])"
"train(n)[1200, 900, 800, 160]__batch128_model[128, 64, 32][32, 0]_avg_do[0.4, 0.4]_lr[0.01]_multi",0,128.0,,"[1200, 900, 800, 160]","[128, 64, 32]","[32, 0]","[0.4, 0.4]",avg,"[0.1, 0.1, 0.4, 0.4]",0.01,"Metric(avg tss:  59.54, tss: [  71.39   22.50   55.30   88.98],hss2: [  71.52   26.07   49.45   59.57] cm: [[989, 155, 59, 0], [197, 287, 405, 25], [4, 36, 597, 148], [0, 0, 8, 150]])","Metric(avg tss:  11.85, tss: [  30.38   -7.92   16.44    8.48],hss2: [  13.21   -9.41    1.60    0.09] cm: [[86633, 29690, 83975, 73944], [688, 1356, 26055, 22610], [0, 24, 2864, 2801], [0, 0, 335, 210]])"
"train(n)[1200, 300, 400, 80]__batch1024_model[64, 64, 128][32, 16]_None_do[0.6000000000000001, 0.0]_lr[0.01]_multi",0,1024.0,,"[1200, 300, 400, 80]","[64, 64, 128]","[32, 16]","[0.6000000000000001, 0.0]",,,0.01,"Metric(avg tss:  42.95, tss: [  75.29   24.72   60.63   11.16],hss2: [  72.38   24.42   51.79   14.39] cm: [[939, 121, 59, 0], [54, 99, 114, 3], [2, 56, 245, 20], [0, 2, 47, 7]])","Metric(avg tss:  17.70, tss: [  19.33    1.53   34.30   15.67],hss2: [  12.57    2.48    2.85    4.51] cm: [[149812, 1300, 92469, 443], [21449, 975, 23340, 1316], [668, 61, 3795, 595], [10, 0, 330, 67]])"
"train(k)[1200, 900, 400, 120]__batch128_model[128, 32, 16][8, 16]_avg_do[0.0, 0.2]_lr[0.01]_multi",0,128.0,"[1200, 900, 400, 120]",,"[128, 32, 16]","[8, 16]","[0.0, 0.2]",avg,"[0.1, 0.1, 0.4, 0.4]",0.01,"Metric(avg tss:  11.85, tss: [  25.41    0.00   22.00    0.00],hss2: [  26.79    0.00    8.23    0.00] cm: [[389, 0, 772, 0], [111, 0, 772, 0], [4, 0, 402, 0], [0, 0, 131, 0]])","Metric(avg tss:  11.27, tss: [  20.34    0.00   24.73    0.00],hss2: [   8.73    0.00    1.13    0.00] cm: [[78427, 0, 195815, 0], [4657, 0, 46052, 0], [45, 0, 5644, 0], [0, 0, 545, 0]])"
"train(n)[1200, 900, 200, 80]__batch1024_model[16, 32, 32][16, 16]_0_do[0.6000000000000001, 0.4]_lr[0.01]_multi",0,1024.0,,"[1200, 900, 200, 80]","[16, 32, 32]","[16, 16]","[0.6000000000000001, 0.4]",0,"[0.1, 0.1, 0.2, 0.6]",0.01,"Metric(avg tss:  53.82, tss: [  70.64   55.30    3.88   85.48],hss2: [  70.66   53.11    6.51   36.13] cm: [[899, 284, 1, 4], [59, 746, 12, 102], [1, 90, 9, 101], [0, 4, 0, 68]])","Metric(avg tss:  49.58, tss: [  66.50   55.09    1.60   75.15],hss2: [  46.10   37.00    2.80    8.99] cm: [[205774, 67302, 171, 995], [4846, 40692, 452, 4719], [16, 3129, 102, 2442], [0, 117, 5, 423]])"
"train(n)[1200, 900, 800, 120]__batchNone_model[32, 128, 32][64, 0]_avg_do[0.2, 0.2]_lr[0.01]_multi",0,,,"[1200, 900, 800, 120]","[32, 128, 32]","[64, 0]","[0.2, 0.2]",avg,,0.01,"Metric(avg tss:  48.15, tss: [  72.67   39.36   61.61   18.97],hss2: [  73.70   39.67   56.48   28.12] cm: [[970, 221, 18, 0], [135, 534, 263, 1], [2, 150, 594, 14], [0, 2, 93, 23]])","Metric(avg tss:  44.91, tss: [  65.16   44.24   59.35   10.90],hss2: [  53.10   37.49   31.18   12.14] cm: [[230782, 40896, 2560, 4], [10735, 30176, 9602, 196], [79, 1841, 3596, 173], [0, 90, 395, 60]])"
"train(k)[800, 300, 200, 80]__batchNone_model[128, 32, 128][32, 0]_0_do[0.4, 0.4]_lr[0.01]_multi",0,,"[800, 300, 200, 80]",,"[128, 32, 128]","[32, 0]","[0.4, 0.4]",0,,0.01,"Metric(avg tss:  62.04, tss: [  70.07   31.68   57.54   88.87],hss2: [  69.28   34.26   51.57   61.47] cm: [[662, 86, 37, 8], [78, 133, 86, 17], [1, 28, 145, 38], [0, 0, 4, 59]])","Metric(avg tss:  14.83, tss: [  26.02   -3.44   17.24   19.49],hss2: [  10.90   -2.62    1.76    0.35] cm: [[74393, 76720, 82163, 40966], [623, 12203, 21974, 15909], [9, 414, 2807, 2459], [0, 6, 335, 204]])"
"train(k)[1200, 600, 200, 40]__batch1024_model[16, 128, 64][8, 0]_None_do[0.0, 0.6000000000000001]_lr[0.01]_multi",0,1024.0,"[1200, 600, 200, 40]",,"[16, 128, 64]","[8, 0]","[0.0, 0.6000000000000001]",,,0.01,"Metric(avg tss:  23.86, tss: [  56.13   35.30    4.85   -0.83],hss2: [  56.14   33.23    6.29   -1.10] cm: [[801, 158, 24, 1], [144, 313, 46, 9], [34, 132, 18, 4], [6, 20, 2, 0]])","Metric(avg tss:  0.26, tss: [  11.86   20.80   -0.56  -31.06],hss2: [   6.00   26.10   -0.08   -0.27] cm: [[98179, 8542, 55763, 81540], [14079, 11970, 11077, 9954], [787, 2666, 1145, 521], [60, 337, 10, 0]])"
"train(k)[800, 300, 400, 80]__batchNone_model[128, 128, 32][64, 32]_None_do[0.6000000000000001, 0.0]_lr[0.01]_multi",0,,"[800, 300, 400, 80]",,"[128, 128, 32]","[64, 32]","[0.6000000000000001, 0.0]",,"[0.1, 0.1, 0.4, 0.4]",0.01,"Metric(avg tss:  48.76, tss: [  59.48    8.45   54.03   73.08],hss2: [  59.69   10.55   47.46   45.34] cm: [[479, 74, 87, 11], [88, 46, 132, 17], [10, 9, 272, 61], [0, 0, 12, 48]])","Metric(avg tss:  38.86, tss: [  52.47    2.52   46.70   53.74],hss2: [  39.25    2.73    8.58    4.95] cm: [[186298, 30743, 25099, 1884], [12480, 7012, 22930, 4658], [77, 141, 3237, 1664], [0, 0, 177, 230]])"
"train(k)[800, 600, 400, 80]__batch1024_model[32, 32, 16][16, 16]_None_do[0.0, 0.0]_lr[0.01]_multi",0,1024.0,"[800, 600, 400, 80]",,"[32, 32, 16]","[16, 16]","[0.0, 0.0]",,,0.01,"Metric(avg tss:  65.57, tss: [  63.15   44.53   70.99   83.60],hss2: [  64.29   44.68   67.55   70.60] cm: [[470, 149, 18, 1], [101, 355, 98, 7], [2, 47, 293, 21], [0, 2, 6, 47]])","Metric(avg tss:  44.37, tss: [  58.80   31.70   54.62   32.38],hss2: [  40.04   22.89   20.85   12.25] cm: [[174498, 63304, 5945, 277], [6574, 27110, 12661, 735], [108, 1283, 3127, 601], [1, 16, 256, 134]])"
"train(k)[400, 600, 400, 40]__batch1024_model[128, 16, 64][64, 8]_None_do[0.6000000000000001, 0.4]_lr[0.01]_multi",0,1024.0,"[400, 600, 400, 40]",,"[128, 16, 64]","[64, 8]","[0.6000000000000001, 0.4]",,"[0.2, 0.2, 0.3, 0.3]",0.01,"Metric(avg tss:  26.91, tss: [  43.12   21.08   43.43    0.00],hss2: [  50.56   20.96   37.84    0.00] cm: [[157, 151, 34, 0], [25, 284, 210, 0], [1, 94, 274, 0], [0, 9, 35, 0]])","Metric(avg tss:  26.56, tss: [  43.48    5.07   57.68    0.00],hss2: [  35.97    5.09   15.28    0.00] cm: [[196519, 35714, 11791, 0], [19216, 9403, 18461, 0], [274, 1356, 3489, 0], [0, 113, 294, 0]])"
"train(k)[800, 900, 800, 160]__batch128_model[16, 32, 128][32, 8]_None_do[0.6000000000000001, 0.4]_lr[0.01]_multi",0,128.0,"[800, 900, 800, 160]",,"[16, 32, 128]","[32, 8]","[0.6000000000000001, 0.4]",,,0.01,"Metric(avg tss:  61.11, tss: [  69.16   40.62   53.53   81.11],hss2: [  68.60   42.70   53.10   55.48] cm: [[502, 101, 32, 4], [151, 431, 193, 23], [3, 97, 487, 120], [0, 0, 16, 117]])","Metric(avg tss:  50.45, tss: [  63.82   15.77   53.18   69.01],hss2: [  43.84   13.32   12.27    9.56] cm: [[178088, 50968, 14174, 794], [4799, 17102, 22201, 2978], [18, 323, 3363, 1415], [0, 0, 119, 288]])"
"train(k)[400, 900, 800, 160]__batchNone_model[64, 16, 128][32, 8]_avg_do[0.0, 0.2]_lr[0.01]_multi",0,,"[400, 900, 800, 160]",,"[64, 16, 128]","[32, 8]","[0.0, 0.2]",avg,,0.01,"Metric(avg tss:  74.13, tss: [  67.48   59.62   74.59   94.82],hss2: [  70.99   60.95   72.46   82.48] cm: [[282, 102, 12, 1], [65, 618, 186, 6], [0, 46, 717, 45], [0, 1, 3, 145]])","Metric(avg tss:  9.70, tss: [  10.64  -15.41   19.56   24.01],hss2: [   3.94   -8.66    1.55    1.85] cm: [[30198, 130545, 107537, 5962], [214, 15939, 28490, 6066], [0, 776, 3496, 1417], [0, 63, 329, 153]])"
"train(n)[400, 600, 600, 120]__batch1024_model[16, 16, 64][16, 16]_None_do[0.4, 0.6000000000000001]_lr[0.01]_multi",0,1024.0,,"[400, 600, 600, 120]","[16, 16, 64]","[16, 16]","[0.4, 0.6000000000000001]",,"[0.2, 0.2, 0.3, 0.3]",0.01,"Metric(avg tss:  20.51, tss: [  43.03   10.49   28.89   -0.34],hss2: [  49.52   12.31   25.89   -0.15] cm: [[164, 51, 83, 47], [52, 101, 301, 104], [2, 24, 419, 117], [0, 0, 64, 14]])","Metric(avg tss:  14.60, tss: [  23.51    0.91   33.75    0.25],hss2: [  11.64    1.13    2.49    0.01] cm: [[98370, 19940, 100205, 25509], [8743, 4311, 31536, 2490], [92, 620, 4047, 360], [6, 11, 350, 40]])"
"train(n)[400, 600, 200, 80]__batch128_model[32, 16, 64][16, 8]_avg_do[0.4, 0.6000000000000001]_lr[0.01]_multi",0,128.0,,"[400, 600, 200, 80]","[32, 16, 64]","[16, 8]","[0.4, 0.6000000000000001]",avg,"[0.1, 0.1, 0.2, 0.6]",0.01,"Metric(avg tss:  53.05, tss: [  69.65   41.21   18.83   82.50],hss2: [  65.41   42.29   24.96   41.82] cm: [[344, 48, 2, 4], [144, 318, 33, 78], [4, 52, 48, 113], [0, 1, 0, 91]])","Metric(avg tss: -2.87, tss: [   0.40  -15.36    7.65   -4.18],hss2: [   0.14  -15.86    2.00   -0.02] cm: [[1182, 46208, 26174, 200678], [17, 566, 11057, 39069], [0, 0, 1089, 4600], [0, 0, 165, 380]])"
"train(k)[400, 1200, 200, 80]__batchNone_model[128, 64, 128][32, 0]_0_do[0.2, 0.0]_lr[0.01]_multi",0,,"[400, 1200, 200, 80]",,"[128, 64, 128]","[32, 0]","[0.2, 0.0]",0,,0.01,"Metric(avg tss:  62.02, tss: [  63.13   52.49   42.89   89.58],hss2: [  63.78   51.39   39.06   75.39] cm: [[280, 112, 6, 0], [103, 969, 118, 24], [4, 69, 92, 17], [0, 1, 6, 79]])","Metric(avg tss:  10.54, tss: [  16.45   -0.80   13.11   13.42],hss2: [   6.41   -0.37    1.99    0.71] cm: [[48533, 159843, 50739, 15127], [695, 29003, 17240, 3771], [15, 2684, 1939, 1051], [0, 136, 303, 106]])"
"train(k)[400, 600, 600, 80]__batch128_model[64, 128, 32][32, 16]_avg_do[0.2, 0.6000000000000001]_lr[0.01]_multi",0,128.0,"[400, 600, 600, 80]",,"[64, 128, 32]","[32, 16]","[0.2, 0.6000000000000001]",avg,,0.01,"Metric(avg tss: -0.16, tss: [   0.00   -0.02   -0.62    0.00],hss2: [   0.00   -0.02   -0.61    0.00] cm: [[0, 239, 150, 0], [0, 366, 240, 0], [0, 360, 232, 0], [0, 36, 34, 0]])","Metric(avg tss:  0.20, tss: [   0.00    1.90   -1.09    0.00],hss2: [   0.00    0.89   -0.09    0.00] cm: [[0, 157580, 116662, 0], [0, 30119, 20590, 0], [0, 3348, 2341, 0], [0, 320, 225, 0]])"
"train(k)[800, 900, 800, 80]__batchNone_model[16, 64, 16][64, 16]_0_do[0.0, 0.0]_lr[0.01]_multi",0,,"[800, 900, 800, 80]",,"[16, 64, 16]","[64, 16]","[0.0, 0.0]",0,,0.01,"Metric(avg tss:  70.12, tss: [  67.55   51.40   75.78   85.75],hss2: [  69.13   51.76   74.34   71.49] cm: [[612, 172, 29, 1], [129, 554, 140, 11], [3, 81, 701, 31], [0, 4, 6, 70]])","Metric(avg tss:  8.53, tss: [  19.66  -17.12   32.80   -1.23],hss2: [   7.82  -10.48    2.58   -0.29] cm: [[56161, 115224, 98886, 3971], [465, 12428, 37712, 104], [0, 1428, 4261, 0], [0, 100, 445, 0]])"
"train(k)[400, 300, 800, 80]__batch1024_model[128, 16, 16][8, 32]_avg_do[0.6000000000000001, 0.6000000000000001]_lr[0.01]_multi",0,1024.0,"[400, 300, 800, 80]",,"[128, 16, 16]","[8, 32]","[0.6000000000000001, 0.6000000000000001]",avg,,0.01,"Metric(avg tss:  33.48, tss: [  71.30    0.00   62.61    0.00],hss2: [  61.32    0.00   62.55    0.00] cm: [[369, 0, 34, 0], [179, 0, 133, 0], [56, 0, 722, 0], [0, 0, 70, 0]])","Metric(avg tss:  29.07, tss: [  60.92    0.00   55.35    0.00],hss2: [  36.90    0.00    4.10    0.00] cm: [[178334, 0, 95908, 0], [2329, 0, 48380, 0], [9, 0, 5680, 0], [0, 0, 545, 0]])"
"train(n)[400, 900, 200, 40]__batchNone_model[64, 64, 16][32, 16]_avg_do[0.2, 0.2]_lr[0.01]_multi",0,,,"[400, 900, 200, 40]","[64, 64, 16]","[32, 16]","[0.2, 0.2]",avg,"[0.1, 0.1, 0.2, 0.6]",0.01,"Metric(avg tss:  55.98, tss: [  67.25   48.12   24.60   83.93],hss2: [  70.57   48.04   25.94   40.77] cm: [[285, 109, 2, 0], [54, 716, 100, 43], [0, 81, 62, 48], [0, 0, 4, 36]])","Metric(avg tss:  44.89, tss: [  65.45   48.78   23.34   41.97],hss2: [  44.27   32.66   17.19    9.97] cm: [[200988, 70713, 2194, 347], [4448, 38077, 6008, 2176], [13, 2912, 1474, 1290], [0, 154, 156, 235]])"
"train(n)[1200, 600, 400, 120]__batch128_model[128, 32, 16][32, 32]_0_do[0.6000000000000001, 0.4]_lr[0.01]_multi",0,128.0,,"[1200, 600, 400, 120]","[128, 32, 16]","[32, 32]","[0.6000000000000001, 0.4]",0,,0.01,"Metric(avg tss:  52.88, tss: [  73.30   31.81   62.57   43.85],hss2: [  73.43   35.75   52.78   49.13] cm: [[1082, 103, 28, 1], [168, 239, 176, 5], [7, 50, 300, 34], [0, 0, 69, 58]])","Metric(avg tss:  19.40, tss: [  38.47  -13.11   48.19    4.06],hss2: [  17.95  -13.22    3.17    2.59] cm: [[109212, 47664, 116462, 904], [764, 1972, 47781, 192], [9, 14, 5621, 45], [0, 0, 521, 24]])"
"train(n)[800, 300, 400, 40]__batch1024_model[64, 128, 128][64, 16]_None_do[0.2, 0.6000000000000001]_lr[0.01]_multi",0,1024.0,,"[800, 300, 400, 40]","[64, 128, 128]","[64, 16]","[0.2, 0.6000000000000001]",,"[0.1, 0.1, 0.4, 0.4]",0.01,"Metric(avg tss:  16.16, tss: [  33.47    0.00   31.19    0.00],hss2: [  32.25    0.00   19.22    0.00] cm: [[291, 0, 439, 0], [37, 0, 224, 0], [4, 0, 352, 0], [0, 0, 24, 0]])","Metric(avg tss:  10.37, tss: [  13.51   -7.46   35.44    0.00],hss2: [   6.43   -7.54    2.32    0.00] cm: [[85191, 41466, 117367, 0], [10712, 4339, 32029, 0], [514, 161, 4444, 0], [34, 0, 373, 0]])"
"train(n)[400, 1200, 600, 80]__batch1024_model[64, 64, 128][64, 0]_avg_do[0.6000000000000001, 0.6000000000000001]_lr[0.01]_multi",0,1024.0,,"[400, 1200, 600, 80]","[64, 64, 128]","[64, 0]","[0.6000000000000001, 0.6000000000000001]",avg,"[0.1, 0.1, 0.4, 0.4]",0.01,"Metric(avg tss:  31.30, tss: [  61.20   21.87   42.14    0.00],hss2: [  64.45   21.40   30.20    0.00] cm: [[270, 90, 50, 0], [86, 422, 678, 0], [1, 58, 545, 0], [0, 2, 78, 0]])","Metric(avg tss:  28.40, tss: [  43.80    4.20   65.59    0.00],hss2: [  22.32    2.60   10.28    0.00] cm: [[133250, 105026, 35966, 0], [2717, 21283, 26709, 0], [9, 845, 4835, 0], [0, 63, 482, 0]])"
"train(n)[800, 900, 800, 80]__batchNone_model[32, 128, 128][16, 0]_0_do[0.0, 0.2]_lr[0.01]_multi",0,,,"[800, 900, 800, 80]","[32, 128, 128]","[16, 0]","[0.0, 0.2]",0,,0.01,"Metric(avg tss:  69.27, tss: [  74.13   48.10   67.69   87.17],hss2: [  74.24   49.03   66.29   80.19] cm: [[647, 128, 15, 0], [131, 570, 194, 5], [8, 128, 637, 23], [0, 0, 11, 83]])","Metric(avg tss:  15.98, tss: [  29.84   -4.39   53.08  -14.60],hss2: [  15.37   -3.44    9.50   -0.33] cm: [[129136, 72989, 32877, 39240], [9378, 11151, 21532, 8648], [380, 931, 3978, 400], [64, 74, 407, 0]])"
"train(k)[400, 1200, 400, 120]__batchNone_model[128, 32, 64][64, 8]_avg_do[0.0, 0.2]_lr[0.01]_multi",0,,"[400, 1200, 400, 120]",,"[128, 32, 64]","[64, 8]","[0.0, 0.2]",avg,"[0.1, 0.1, 0.2, 0.6]",0.01,"Metric(avg tss:  59.21, tss: [  62.47   48.12   46.07   80.19],hss2: [  65.34   47.09   41.22   55.64] cm: [[279, 113, 19, 2], [84, 839, 240, 36], [2, 85, 247, 64], [0, 0, 14, 81]])","Metric(avg tss:  53.52, tss: [  62.38   30.35   51.15   70.21],hss2: [  38.45   19.72   19.37   16.04] cm: [[182421, 85605, 5884, 332], [2346, 31024, 15376, 1963], [9, 847, 3284, 1549], [0, 9, 147, 389]])"
